@relation miml_birds.arff_minimax_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute min_f1 numeric
@attribute min_f2 numeric
@attribute min_f3 numeric
@attribute min_f4 numeric
@attribute min_f5 numeric
@attribute min_f6 numeric
@attribute min_f7 numeric
@attribute min_f8 numeric
@attribute min_f9 numeric
@attribute min_f10 numeric
@attribute min_f11 numeric
@attribute min_f12 numeric
@attribute min_f13 numeric
@attribute min_f14 numeric
@attribute min_f15 numeric
@attribute min_f16 numeric
@attribute min_f17 numeric
@attribute min_f18 numeric
@attribute min_f19 numeric
@attribute min_f20 numeric
@attribute min_f21 numeric
@attribute min_f22 numeric
@attribute min_f23 numeric
@attribute min_f24 numeric
@attribute min_f25 numeric
@attribute min_f26 numeric
@attribute min_f27 numeric
@attribute min_f28 numeric
@attribute min_f29 numeric
@attribute min_f30 numeric
@attribute min_f31 numeric
@attribute min_f32 numeric
@attribute min_f33 numeric
@attribute min_f34 numeric
@attribute min_f35 numeric
@attribute min_f36 numeric
@attribute min_f37 numeric
@attribute min_f38 numeric
@attribute max_f1 numeric
@attribute max_f2 numeric
@attribute max_f3 numeric
@attribute max_f4 numeric
@attribute max_f5 numeric
@attribute max_f6 numeric
@attribute max_f7 numeric
@attribute max_f8 numeric
@attribute max_f9 numeric
@attribute max_f10 numeric
@attribute max_f11 numeric
@attribute max_f12 numeric
@attribute max_f13 numeric
@attribute max_f14 numeric
@attribute max_f15 numeric
@attribute max_f16 numeric
@attribute max_f17 numeric
@attribute max_f18 numeric
@attribute max_f19 numeric
@attribute max_f20 numeric
@attribute max_f21 numeric
@attribute max_f22 numeric
@attribute max_f23 numeric
@attribute max_f24 numeric
@attribute max_f25 numeric
@attribute max_f26 numeric
@attribute max_f27 numeric
@attribute max_f28 numeric
@attribute max_f29 numeric
@attribute max_f30 numeric
@attribute max_f31 numeric
@attribute max_f32 numeric
@attribute max_f33 numeric
@attribute max_f34 numeric
@attribute max_f35 numeric
@attribute max_f36 numeric
@attribute max_f37 numeric
@attribute max_f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
210,0.950592,0.933811,0.495003,0.512541,0.000489,0.062667,-0.000142,-0.003717,0,0.008054,0.478431,0.571429,23.461224,7.732031,87,145,22,18,245,72,21.159184,0.618687,0.041284,0.045872,0.040506,0.053846,0,0.027848,0,0.009174,0.038462,0.1,0.063291,0.027523,0.032911,0.030769,0.022936,0.038462,0.981677,0.971341,0.533444,0.570173,0.00421,0.069558,-0.000003,-0.000384,0.000045,0.009089,0.545098,0.702703,25.491558,9.409777,123,155,68,38,1599,205,26.282051,0.636973,0.091139,0.169231,0.142202,0.123853,0.037975,0.061538,0.055696,0.015385,0.078481,0.141772,0.151376,0.084615,0.046154,0.087156,0.065823,0.088608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
211,0.911729,0.949818,0.404393,0.490828,0.000156,0.073899,0,-0.002734,0,0.00994,0.4,0.1875,21.411291,10.448689,94,112,13,21,248,60,14.516129,0.712121,0.013761,0.004587,0,0.049296,0.136,0.02,0,0.008,0.009174,0.008,0,0.014085,0.16,0.036,0.018349,0,0.930279,0.968103,0.565501,0.545885,0.000235,0.078149,0,0.00233,0,0.011381,0.568627,0.75,22.278959,11.247138,138,151,18,33,423,98,22.704493,0.908425,0.021127,0.016,0.077982,0.208,0.274648,0.050459,0,0.021127,0.021127,0.021127,0.008,0.268,0.225352,0.225352,0.056338,0.028169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
212,0.94722,0.896775,0.331787,0.437209,0.000419,0.047212,-0.000141,0.000084,0,0.005952,0.317647,0.12069,22.073132,10.029589,61,107,19,12,270,52,8.735376,0.437936,0.032618,0.026609,0.013793,0.009238,0.006928,0.010345,0.01373,0.012936,0.01373,0.006349,0,0.011364,0.006928,0,0,0.002309,0.990014,0.995433,0.965174,0.540148,0.012675,0.083217,0.000003,0.00864,0.000457,0.012442,0.988235,0.576208,40.863224,27.085217,236,255,167,270,24222,1370,161.301086,0.91746,0.371824,0.15311,0.125,0.103244,0.162415,0.109013,0.089474,0.186207,0.237875,0.138889,0.07622,0.235698,0.19691,0.102146,0.070386,0.081081,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
213,0.909482,0.914852,0.261662,0.403345,0.000148,0.042339,-0.000101,-0.003541,0,0.004903,0.266667,0.13253,21.985645,7.281683,50,81,13,13,209,55,14.473684,0.505215,0.023622,0,0,0.007353,0,0,0,0.00639,0.006244,0.006667,0,0.0271,0.00813,0,0,0,0.982388,0.984313,0.764273,0.558875,0.003916,0.074082,0.000081,0.008893,0.000033,0.010783,0.803922,0.741935,28.88331,14.665697,174,211,66,84,2655,290,35.537273,0.893162,0.262873,0.19,0.071429,0.141732,0.259843,0.190554,0.106936,0.113139,0.154412,0.108384,0.208955,0.228346,0.143322,0.147059,0.125912,0.176587,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
214,0.925264,0.925956,0.470922,0.510427,0.000206,0.0479,0,0.000077,0,0.005525,0.372549,0.357143,23.554403,8.899461,62,186,15,15,193,52,14.010363,0.443445,0.043716,0.040701,0.037686,0.048238,0.077519,0.124176,0.007752,0.015504,0.011117,0.015504,0,0.115696,0.105709,0.03876,0.023256,0.069767,0.989411,0.994383,0.834532,0.523459,0.012206,0.070157,0.000401,0.00116,0.000329,0.010117,0.831373,0.433476,31.122484,16.138481,205,220,124,234,12867,1080,90.650505,0.857778,0.062016,0.046512,0.077519,0.100775,0.101187,0.178295,0.054456,0.020727,0.03876,0.017524,0.050122,0.139535,0.108527,0.078387,0.069531,0.081025,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,0.982492,0.969385,0.469901,0.467003,0.003811,0.057906,-0.000023,0.001922,0.000032,0.006888,0.45098,0.243243,28.337442,12.886701,86,154,66,38,1947,195,19.530046,0.776316,0.17764,0.065839,0.03125,0.064236,0.050347,0.017361,0.015625,0.036025,0.059627,0.069444,0.086806,0.036025,0.019097,0.013665,0.013889,0.07205,0.982676,0.972275,0.47219,0.480689,0.004001,0.0601,-0.000008,0.002568,0.000033,0.007138,0.513726,0.487805,31.673817,15.328797,88,154,68,42,2238,216,20.847185,0.783613,0.234375,0.086806,0.064596,0.100621,0.064596,0.037267,0.039752,0.052083,0.074653,0.090683,0.091925,0.067708,0.02236,0.019097,0.027329,0.097222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,0.91088,0.90121,0.322544,0.4519,0.000166,0.048528,-0.000036,-0.006431,0,0.006227,0.317647,0.169811,23.635416,8.621406,60,104,14,12,190,56,13.570642,0.371013,0.019231,0.01676,0,0.013825,0.00885,0,0,0.004717,0.014151,0.007092,0,0,0.03125,0.023585,0.007812,0.005587,0.984421,0.980417,0.750703,0.572551,0.007827,0.084455,0.000011,0.004485,0.000099,0.011877,0.729412,0.672727,29.145861,15.231483,163,220,82,56,2193,303,54.100765,0.92437,0.24424,0.18894,0.165094,0.106383,0.282051,0.184358,0.174081,0.098646,0.114943,0.126106,0.064713,0.258865,0.117318,0.119816,0.189944,0.16441,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
217,0.87139,0.948409,0.044046,0.351175,0.000069,0.044601,-0.000025,-0.008231,0,0.006288,0.035294,0.08,21.982803,6.562357,7,16,9,22,226,94,20.98501,0.531342,0.014085,0.007042,0,0,0,0.031447,0,0,0.014085,0.007042,0.006289,0.036861,0.017763,0,0,0.007042,0.990954,0.981083,0.888769,0.546758,0.026262,0.075445,0.004684,0.01027,0.002422,0.012018,0.921569,0.575758,37.865635,24.533983,202,252,182,73,6866,542,42.78532,0.747036,0.230769,0.106366,0.057809,0.133803,0.070423,0.169014,0.164103,0.138365,0.163522,0.078947,0.2,0.147887,0.316901,0.084507,0.081761,0.088816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,0.915797,0.937902,0.561908,0.445063,0.000168,0.053822,-0.000001,-0.010748,0,0.008761,0.560784,0.056604,22.231817,8.403975,119,150,14,17,220,54,13.254545,0.417717,0.006006,0,0,0.019185,0.096552,0,0,0.004107,0.006085,0.002053,0,0.088106,0.1,0.026379,0,0,0.982363,0.991424,0.914508,0.640415,0.004966,0.09628,0.000105,0.005541,0.00006,0.015042,0.909804,0.703488,30.316105,17.470455,225,241,83,173,5998,609,61.83411,0.92437,0.056911,0.077079,0.125,0.2,0.280576,0.206897,0.035772,0.028943,0.030894,0.042276,0.064065,0.2625,0.270983,0.0837,0.055172,0.038374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
219,0.866866,0.961546,0.431246,0.453768,0.000087,0.087341,0,0.011101,0,0.014944,0.435294,0.275862,23.207048,10.501789,105,115,10,30,227,86,32.581497,0.756667,0.015504,0.015504,0.015504,0.147287,0.162791,0.155039,0.015504,0.015504,0.015504,0.023256,0,0.124031,0.186047,0.085271,0.023256,0,0.866866,0.961546,0.431246,0.453768,0.000087,0.087341,0,0.011101,0,0.014944,0.435294,0.275862,23.207048,10.501789,105,115,10,30,227,86,32.581497,0.756667,0.015504,0.015504,0.015504,0.147287,0.162791,0.155039,0.015504,0.015504,0.015504,0.023256,0,0.124031,0.186047,0.085271,0.023256,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
221,0.962611,0.885387,0.5,0.403418,0.000866,0.076283,0.000001,0.00159,0.000001,0.01161,0.458824,0.142857,26.350786,9.651896,98,144,28,10,220,70,22.272728,0.587692,0.094891,0.014599,0,0.040909,0.031818,0,0,0.063636,0.186364,0.072993,0,0,0.021898,0.013636,0.013636,0.018182,0.981845,0.916505,0.509356,0.442792,0.004252,0.079772,0.000111,0.012957,0.000038,0.014625,0.486275,0.555556,27.504545,10.383613,116,163,65,15,573,147,37.712044,0.785714,0.172727,0.059091,0.059091,0.072993,0.036496,0.021898,0.036496,0.19708,0.211679,0.2,0.086364,0.022727,0.031818,0.058394,0.043796,0.116788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,0.928745,0.918583,0.361161,0.435474,0.000223,0.051917,-0.000133,-0.004802,0,0.006156,0.356863,0.130435,23.443628,7.947067,81,101,16,14,237,51,10.974684,0.412636,0.026846,0.007092,0,0.007538,0,0.015075,0.030581,0.012739,0.0131,0.004545,0,0.008824,0.01005,0.01005,0.013825,0.006369,0.990908,0.995359,0.964282,0.533834,0.016374,0.097637,0.000111,0.005927,0.000591,0.014729,0.960784,0.724138,25.924831,10.765687,237,255,138,239,18332,1915,200.044998,0.877778,0.319095,0.104348,0.127517,0.078189,0.114706,0.140127,0.120805,0.177305,0.113636,0.088235,0.090361,0.115226,0.179487,0.146497,0.120805,0.186747,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223,0.929123,0.919182,0.591412,0.514749,0.000231,0.06103,-0.000001,-0.001016,0,0.007539,0.596078,0.277778,24.170214,8.51955,139,160,16,14,269,61,13.832714,0.764411,0.032258,0.010989,0.016484,0.043956,0.037815,0.037815,0.02521,0.012605,0.026882,0.005495,0.005495,0.032967,0.016484,0.02521,0.021008,0.029412,0.969047,0.941199,0.609912,0.53263,0.001279,0.072196,0.000003,0.000648,0.000003,0.009536,0.615686,0.461538,26.478689,13.67876,144,173,34,19,376,85,19.215425,0.884868,0.175824,0.142857,0.138655,0.075269,0.096774,0.134409,0.038462,0.115385,0.120879,0.054622,0.151261,0.11828,0.16129,0.075269,0.032967,0.258242,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
224,0.903187,0.913204,0.357721,0.416745,0.000126,0.047959,-0.00107,-0.006685,0,0.005461,0.364706,0.170213,23.108326,6.939419,72,100,12,13,180,55,13.45707,0.362353,0.018349,0.005848,0,0.013423,0.010482,0.006993,0,0.002123,0.016985,0.008493,0.009174,0.010526,0.006085,0.009174,0,0.006623,0.991817,0.99622,0.953591,0.575732,0.019585,0.096242,0.000583,0.006866,0.000826,0.015452,0.972549,0.8125,31.977777,21.926132,228,255,143,293,17856,1484,123.334229,0.86148,0.266355,0.187919,0.195804,0.128655,0.229358,0.146497,0.131846,0.106346,0.174497,0.188811,0.148073,0.19467,0.229358,0.084926,0.105556,0.131998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,0.953773,0.884895,0.630343,0.457826,0.000544,0.056361,-0.000543,-0.004238,0.000001,0.007145,0.701961,0.067669,23.905941,6.631666,108,186,22,11,202,51,12.444976,0.53131,0.042553,0.051613,0.024248,0.007519,0,0,0,0.006452,0.076795,0.006452,0,0.030075,0.020619,0.007519,0.02375,0.053422,0.991827,0.997203,0.925937,0.557413,0.017943,0.074901,0,0.002334,0.000668,0.010455,0.92549,0.722222,27.137672,11.494288,225,255,147,400,31241,2434,189.634003,0.863636,0.234384,0.218045,0.122581,0.077419,0.041736,0.053191,0.044889,0.076349,0.24812,0.135338,0.058065,0.116861,0.095159,0.051613,0.06383,0.234043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.902889,0.910788,0.539514,0.435818,0.000121,0.051464,-0.000042,-0.006012,0,0.006246,0.552941,0.12,22.83371,7.520906,107,150,13,13,204,57,12.553314,0.48039,0.023256,0.007519,0.011628,0.014286,0.028037,0.027624,0,0,0.020921,0.005525,0,0.0175,0.008929,0.014286,0,0,0.986919,0.992885,0.936306,0.570947,0.007377,0.094722,0.000088,0.007357,0.000119,0.014186,0.933333,0.8125,27.079655,13.699426,232,246,105,177,9265,818,72.220612,0.871528,0.2375,0.198895,0.084112,0.122093,0.156757,0.172932,0.11215,0.0775,0.098361,0.101786,0.163934,0.19186,0.16318,0.135338,0.08,0.135338,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.935542,0.974772,0.757572,0.483752,0.000294,0.065061,-0.000035,-0.000899,0,0.008225,0.835294,0.25,23.121374,8.265411,164,219,21,45,923,180,35.102924,0.376162,0.005607,0.003738,0.006024,0.01506,0.078313,0.048193,0.009346,0.007477,0.003738,0.003012,0.006024,0.054217,0.13253,0.028037,0,0.005607,0.980298,0.984383,0.882286,0.524988,0.003764,0.080496,0.000001,0.001971,0.000025,0.011673,0.87451,0.742424,23.304441,11.989134,215,236,55,67,931,196,41.263157,0.656006,0.126506,0.033133,0.052336,0.179439,0.134579,0.08972,0.105422,0.108434,0.033133,0.005607,0.011215,0.209346,0.254206,0.093373,0.060241,0.096386,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
228,0.922186,0.936205,0.640144,0.490791,0.000191,0.062248,-0.000004,-0.003928,0,0.008622,0.607843,0.25,23.037815,7.350372,147,178,14,17,236,67,16.052771,0.495833,0.021739,0.008197,0,0.032787,0.032787,0.034335,0,0.008772,0.017544,0.013158,0,0,0,0,0,0.014493,0.965093,0.963492,0.899524,0.527601,0.001179,0.078889,0.000006,0.005354,0.000002,0.012365,0.905882,0.892857,24.70339,9.807693,218,242,31,32,554,125,31.268908,0.933498,0.055,0.038627,0.094203,0.210145,0.254386,0.08,0.131148,0.163934,0.055,0.025751,0.017167,0.124464,0.304348,0.085,0.254098,0.155738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,0.935015,0.925446,0.53031,0.46602,0.000276,0.065518,-0.000002,-0.000886,0,0.008797,0.541176,0.357143,22.472754,8.856956,126,144,18,15,215,58,15.646512,0.541467,0.006135,0.017544,0.039877,0.04386,0.035088,0.076687,0.02454,0.021472,0.003067,0.009202,0.017544,0.134969,0.087719,0.052632,0.003067,0.003067,0.942682,0.980342,0.913195,0.501859,0.000362,0.074353,-0.000001,0.006701,0,0.011607,0.92549,0.732143,24.139534,9.048327,221,243,22,57,679,162,38.650959,0.796296,0.096491,0.027607,0.087719,0.092025,0.202454,0.087719,0.070175,0.026316,0.026316,0.026316,0.04908,0.166667,0.184049,0.122699,0.070175,0.087719,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,0.946703,0.899042,0.622588,0.41482,0.00042,0.063602,-0.000001,0.001071,0,0.009244,0.611765,0.157895,22.689585,6.222768,146,175,21,11,225,67,15.777972,0.577083,0.017045,0.01849,0,0.028409,0.056818,0.052023,0,0.005682,0.012327,0.005682,0,0,0,0,0,0.001266,0.978462,0.986332,0.93949,0.491525,0.003048,0.084415,0.000013,0.010712,0.000017,0.012001,0.913725,0.630769,26.283154,15.904361,226,255,55,79,2967,409,56.38052,0.814815,0.2,0.150289,0.066313,0.109827,0.16641,0.176136,0.05547,0.033784,0.184615,0.16763,0.104046,0.130682,0.244318,0.087838,0.064715,0.123077,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
231,0.831599,0.954796,0.365264,0.424948,0.000055,0.069417,0,0.006557,0,0.010552,0.368627,0.291667,21.856251,10.837349,88,97,9,25,160,70,30.625,0.711111,0.035714,0,0,0.107143,0.321429,0.130952,0,0.011905,0.02381,0,0.011905,0.011905,0.25,0.095238,0,0,0.831599,0.954796,0.365264,0.424948,0.000055,0.069417,0,0.006557,0,0.010552,0.368627,0.291667,21.856251,10.837349,88,97,9,25,160,70,30.625,0.711111,0.035714,0,0,0.107143,0.321429,0.130952,0,0.011905,0.02381,0,0.011905,0.011905,0.25,0.095238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,0.921157,0.941116,0.530887,0.423784,0.000199,0.064746,0,-0.00174,0,0.008865,0.529412,0.135135,24.862068,10.628708,127,143,15,18,261,58,12.459259,0.599681,0.024561,0.012931,0.008621,0.043103,0.079755,0.061869,0.006135,0.002535,0.006337,0.003509,0,0,0.045455,0.007605,0.006337,0.027883,0.958127,0.984964,0.908755,0.528088,0.000823,0.079253,0.000014,0.005002,0.000002,0.011454,0.890196,0.777778,27.666666,16.520918,218,253,35,76,1600,249,41.224068,0.947368,0.090909,0.076837,0.098485,0.127525,0.232759,0.220859,0.047414,0.025862,0.02454,0.032953,0.105791,0.221053,0.220859,0.176724,0.122699,0.047884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,0.922087,0.911767,0.28115,0.431397,0.000197,0.053798,-0.000059,-0.004493,0,0.006425,0.270588,0,23.365385,7.98291,60,79,14,12,156,57,14.768182,0.500549,0.015544,0,0,0,0,0,0,0.005181,0.014,0.002,0,0.026946,0.014815,0.013889,0,0.00463,0.981747,0.983191,0.490064,0.550504,0.004601,0.091307,0.000194,0.005125,0.000055,0.0147,0.482353,0.783784,26.128338,11.9542,96,167,71,65,1341,208,51.133144,0.852941,0.188811,0.269036,0.10582,0.317757,0.227979,0.141379,0.132867,0.153846,0.132867,0.130864,0.17757,0.236111,0.129534,0.202073,0.089385,0.159292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
234,0.986167,0.991446,0.501189,0.548327,0.007011,0.055498,0.000357,-0.002459,0.000151,0.006026,0.498039,0.617834,27.997498,13.296035,87,196,109,158,5596,813,118.114548,0.324933,0.198797,0.058249,0.013905,0.016535,0.027809,0.055242,0.070274,0.087561,0.075536,0.055242,0.047726,0.068395,0.053363,0.030064,0.034573,0.106727,0.986167,0.991446,0.501189,0.548327,0.007011,0.055498,0.000357,-0.002459,0.000151,0.006026,0.498039,0.617834,27.997498,13.296035,87,196,109,158,5596,813,118.114548,0.324933,0.198797,0.058249,0.013905,0.016535,0.027809,0.055242,0.070274,0.087561,0.075536,0.055242,0.047726,0.068395,0.053363,0.030064,0.034573,0.106727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
235,0.931492,0.945777,0.350397,0.52037,0.000245,0.047157,-0.000311,-0.002908,0,0.005891,0.356863,0.5,23,7.211659,80,97,16,20,249,65,16.967871,0.588052,0.026549,0.00885,0.022831,0.009132,0.006849,0.009132,0.022831,0.017699,0.044248,0.00885,0,0.040315,0.022831,0.018265,0.00885,0,0.989117,0.992232,0.619131,0.537779,0.010709,0.076988,-0.000001,-0.001066,0.000255,0.011055,0.713726,0.921986,25.154684,9.509785,117,201,121,142,10376,998,95.991135,0.778125,0.257991,0.08202,0.159292,0.168142,0.026549,0.061947,0.074143,0.191781,0.13242,0.050973,0.060704,0.20354,0.168142,0.056997,0.052363,0.123288,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
236,0.891891,0.948305,0.411522,0.413097,0.000113,0.069223,-0.000001,-0.013773,0,0.009991,0.368627,0.1,24.679775,8.964582,79,140,10,25,178,43,10.38764,0.613355,0.010204,0.015936,0.023904,0.066826,0.047733,0.045346,0,0.015936,0.02864,0,0,0,0.00716,0,0.009547,0,0.980082,0.971817,0.985253,0.633584,0.00308,0.086649,0.000062,0.007311,0.000022,0.013377,0.992157,0.735294,25.585398,10.09445,245,255,61,41,1534,195,24.788136,0.833083,0.176611,0.102041,0.091837,0.193878,0.173469,0.131474,0.035857,0.030612,0.05102,0.207637,0.121718,0.111554,0.234694,0.159363,0.059761,0.038186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0.910616,0.960108,0.432191,0.48869,0.00018,0.05253,-0.00011,-0.005135,0,0.006692,0.435294,0.461538,23.237576,7.812068,86,118,15,27,362,78,16.806629,0.35887,0.010142,0.008114,0.004032,0.048682,0.089463,0.041131,0.001139,0.002278,0.007973,0.004057,0.002028,0.008114,0.071571,0.046697,0.001285,0.008065,0.976795,0.989124,0.690413,0.550466,0.003328,0.077435,0,0.001323,0.000024,0.010503,0.745098,0.741935,25.23646,14.625891,149,199,55,103,2224,350,68.421822,0.893827,0.045726,0.039761,0.031809,0.133676,0.241458,0.156187,0.06163,0.091451,0.035785,0.064267,0.04175,0.157258,0.331435,0.273834,0.055666,0.055666,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
239,0.90459,0.943684,0.249792,0.444486,0.000137,0.054915,-0.000017,-0.008546,0,0.006681,0.243137,0.172414,22.942244,7.747982,56,73,12,21,215,65,7.856436,0.543919,0.007463,0.001998,0,0.016194,0.048583,0.025907,0,0.003012,0.004995,0.003509,0,0.012146,0.008097,0.014706,0.010363,0.007018,0.981145,0.984517,0.976427,0.60773,0.003503,0.081428,0.000048,0.005083,0.000025,0.012356,0.972549,0.85,27.852695,19.014181,240,255,62,72,2310,310,41.60173,0.96875,0.115385,0.07967,0.099237,0.239351,0.294737,0.172827,0.076,0.103746,0.105263,0.11336,0.089059,0.266436,0.26943,0.180819,0.208955,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
240,0.940405,0.949037,0.296183,0.478944,0.000322,0.07158,0,0.001767,0,0.010211,0.294118,0.194444,23.314024,9.038918,65,87,19,21,326,73,16.346626,0.805897,0.02454,0.010453,0.031359,0.02454,0.06135,0.15331,0,0.010453,0.010453,0.010453,0.03681,0.125436,0.114983,0.018405,0,0.01227,0.946016,0.971579,0.662289,0.482701,0.000396,0.07732,0.000001,0.001834,0,0.010974,0.662745,0.35,24.09816,10.052703,159,178,22,37,656,120,21.95122,0.817043,0.031359,0.122699,0.08589,0.069686,0.167247,0.153374,0.010453,0.01227,0.02454,0.01227,0.052265,0.263804,0.147239,0.108014,0.080139,0.013937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,0.914565,0.958729,0.402106,0.521751,0.000154,0.077276,0,-0.003348,0,0.01123,0.403922,0.475,23.088825,8.414202,96,110,14,27,349,93,24.782234,0.587542,0.007722,0.003861,0,0.057915,0.103226,0.050193,0,0.006452,0.015444,0.011583,0,0.077419,0.129032,0.070968,0.03871,0.003861,0.940063,0.974312,0.943289,0.539726,0.000386,0.090127,0.000004,0.000642,0,0.013944,0.937255,0.846154,23.165216,8.739831,231,253,22,41,460,113,27.758696,0.801394,0.012903,0.03871,0.051613,0.058065,0.328185,0.109677,0.070968,0.011583,0.070968,0.012903,0.03871,0.131274,0.200772,0.108108,0.069498,0.109677,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,0.941951,0.90914,0.321369,0.485301,0.000342,0.057051,-0.000124,-0.011145,0,0.006852,0.301961,0.188679,22.540108,7.124715,60,110,19,12,187,56,13.814978,0.371626,0.007905,0,0.025316,0.012658,0.011152,0.008439,0.01581,0.003953,0.032895,0.007435,0,0.042194,0.022727,0.018868,0.024123,0.011858,0.985654,0.98245,0.91872,0.578669,0.008057,0.083157,0.000058,0.00701,0.000108,0.01366,0.909804,0.706897,27.85133,12.520538,225,246,84,62,3954,424,58.086128,0.853383,0.197026,0.185654,0.0875,0.096698,0.205534,0.1875,0.113208,0.122363,0.15,0.07173,0.068396,0.130435,0.15415,0.130435,0.146341,0.160377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,0.926122,0.983263,0.401974,0.479693,0.000226,0.072762,-0.000001,-0.000236,0,0.009861,0.411765,0.102941,22.940086,11.579959,92,112,17,63,918,164,29.298475,0.595562,0.001906,0,0,0.050826,0.165945,0.043837,0.001906,0.001271,0.001271,0.001906,0.008065,0.057179,0.132756,0.052732,0.001906,0.000635,0.952993,0.994358,0.701805,0.500567,0.000659,0.079992,0.000012,0.001199,0.000001,0.011165,0.694118,0.225806,26.633181,17.174891,167,199,32,185,3285,411,51.421917,0.887838,0.02886,0.059163,0.023088,0.090726,0.39263,0.110887,0.021645,0.010101,0.01443,0.036075,0.037518,0.126984,0.378018,0.083694,0.070707,0.021645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
